"id","name","price","status","url"
2640,"2017年初级会计职称题库软件辽宁省会计从业资格考试课件视频课程","55.00","4笔","//detail.tmall.com/item.htm?id=544605139280&skuId=3445940806396&user_id=2785901474&cat_id=2&is_b=1&rn=cff2d56c73f14afff698fb3c9ab5dd85"
2641,"辽宁会计从业资格考试题库2017大连会计证视频课件电算化软件试题","20.00","1笔","//detail.tmall.com/item.htm?id=540913061826&skuId=3409069779700&user_id=2785901474&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2642,"环球网校2017年临床中医中西医执业医师助理医师视频课件考试题库","48.00","1笔","//detail.tmall.com/item.htm?id=546101917136&skuId=3463057875722&user_id=2519995978&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2643,"环球网校会计从业资格证课件2017年精讲考试培训基础题库课程视频","4704.00","0笔","//detail.tmall.com/item.htm?id=545850567935&skuId=3459392166216&user_id=2519995978&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2644,"2017年银行招聘考试题库历年真题章节题库试题卷考前押题","10.00","0笔","//detail.tmall.com/item.htm?id=534613339170&skuId=3190352779398&user_id=2614254318&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2645,"2017年教师资格证幼儿园小学中学幼师考试题库软件视频课件真题","10.00","3笔","//detail.tmall.com/item.htm?id=526426020175&skuId=3435312043499&user_id=2614254318&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2646,"送题库 环球网校2017年经济师中级邮电单科精讲班套餐辅导课程","180.00","1笔","//detail.tmall.com/item.htm?id=543316026838&skuId=4611686561743414742&user_id=2207082029&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2647,"送题库 高效通关233网校2017年全国计算机等级二级公共基础精讲班","120.00","1笔","//detail.tmall.com/item.htm?id=542912535702&skuId=4611686561339923606&user_id=2207082029&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2648,"环球网校2017年一级二级建造师课件一建二建视频教程市政机电建筑","100.00","23笔","//detail.tmall.com/item.htm?id=533022425777&skuId=3243503837318&user_id=2652134295&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2649,"2017广东省内科外科儿科中医全科口腔影像住院医师考试宝典习题库","168.00","0笔","//detail.tmall.com/item.htm?id=527510679982&skuId=4611686545938067886&user_id=2629319858&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2650,"正副高 骨科学 主任副主任医师考试题库2017医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=527891644591&skuId=4611686546319032495&user_id=2629319858&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2651,"2017年主管药师/中药师/药剂师/士考试宝典初级中级药学职称题库","98.00","0笔","//detail.tmall.com/item.htm?id=535646041575&skuId=3244484597813&user_id=723535182&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2652,"江西省正高副高 临床医学检验技术 2017医学高级职称考试宝典题库","198.00","1笔","//detail.tmall.com/item.htm?id=541407314705&skuId=4611686559834702609&user_id=2716836258&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2653,"2017年全科核放射重症预防医学中级职称主治医师考试宝典题库软件","168.00","3笔","//detail.tmall.com/item.htm?id=527619165102&skuId=3281872888736&user_id=2785901474&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2654,"2018年河北大学政法学院656法理学和宪法学考研全套资料题库视频","80.00","1笔","//detail.tmall.com/item.htm?id=524501103808&skuId=4611686542928491712&user_id=2433110470&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2655,"2017年股份制银行招聘考试题库【章节题库＋模拟试题】考试课件","20.00","1笔","//detail.tmall.com/item.htm?id=44064766927&skuId=4611686062492154831&user_id=2433110470&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2656,"2017年同等学力申硕英语水平考试题库[真题习题试题]","16.00","2笔","//detail.tmall.com/item.htm?id=540787704558&skuId=4611686559215092462&user_id=2759799970&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2657,"2016年中级出版专业资格考试<基础知识>题库[真题习题试题]","16.00","1笔","//detail.tmall.com/item.htm?id=539984672914&skuId=4611686558412060818&user_id=2759799970&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2658,"2017年全科医学中级考试主治医师中医类中级职称考试题库模拟宝典","24.00","2笔","//detail.tmall.com/item.htm?id=520907839349&skuId=4611686539335227253&user_id=2575049969&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2659,"高放科学社会主义的理论与实践第5版题库考研真题课后题模拟","16.00","4笔","//detail.tmall.com/item.htm?id=520935504259&skuId=4611686539362892163&user_id=2575049969&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2660,"麻醉学中级主治医师考试题库2017人卫版麻醉学中级职称习题集试卷","24.00","1笔","//detail.tmall.com/item.htm?id=540508235367&skuId=4611686558935623271&user_id=2627558009&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2661,"2017年病理学技术中级职称考试题库【章节题库＋模拟试题】答案","24.00","2笔","//detail.tmall.com/item.htm?id=543500932681&skuId=4611686561928320585&user_id=2851367449&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2662,"普通外科学中级主治医师考试题库2017人卫版普通外科中级职称习题","24.00","2笔","//detail.tmall.com/item.htm?id=540492185859&skuId=4611686558919573763&user_id=2627558009&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2663,"2017安徽省住院医师规范化培训规培考试题库习题集助考之星","168.00","1笔","//detail.tmall.com/item.htm?id=545954492698&skuId=3461459178434&user_id=2138879901&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2664,"2017输血技术师初级资格模拟考试题库习题软件助考之星","168.00","0笔","//detail.tmall.com/item.htm?id=545904887722&skuId=3460249015806&user_id=2138879901&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2665,"2017年事业单位考试题库（林业基础知识）易考宝典软件/易考吧","168.00","2笔","//detail.tmall.com/item.htm?id=524165039549&skuId=4611686542592427453&user_id=2112736198&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2666,"2017年医学高级职称考试宝典题库全科神经内科外科妇产科麻醉药学","120.00","4笔","//detail.tmall.com/item.htm?id=524631783481&skuId=3297287140101&user_id=2619810788&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2667,"2017年吉林省住院医师规范化培训医学影像规培结业考试题库宝典","98.00","1笔","//detail.tmall.com/item.htm?id=544700811775&skuId=3448391642016&user_id=2682103046&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2668,"2017年广东省住院医师规范化培训神经内科学规培结业考试题库宝典","98.00","1笔","//detail.tmall.com/item.htm?id=544682774254&skuId=3449054599145&user_id=2682103046&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2669,"云南省2017医学正副高级职称考试宝典押题密卷超声医学与技术题库","198.00","1笔","//detail.tmall.com/item.htm?id=539409360469&skuId=3232036833913&user_id=2619810788&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2670,"2017年东莞市会计从业资格证三科考试题库无纸化软件电算化系统","30.00","1笔","//detail.tmall.com/item.htm?id=531385236796&skuId=4611686549812624700&user_id=2734839478&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2671,"题百分2017年安全工程师考试题库软件历年真题押题章节练习模拟题","18.00","2笔","//detail.tmall.com/item.htm?id=528674638390&skuId=4611686547102026294&user_id=2734839478&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2672,"广东省正副高妇女保健副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547834348243&skuId=4611686566261736147&user_id=1737765601&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2673,"广东省正副高学校卫生与儿少卫生题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547834312320&skuId=4611686566261700224&user_id=1737765601&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2674,"正副高 传染病学 副主任医师2017年医学高级职称考试宝典仿真题库","198.00","3笔","//detail.tmall.com/item.htm?id=45074079500&skuId=4611686063501467404&user_id=2486565177&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2675,"广东省正高副高 儿科护理 副主任护师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533229390189&skuId=4611686551656778093&user_id=2486565177&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2676,"2017年瘤肿放射治疗学中级职称考试题库 章节题库/模拟试题","24.00","1笔","//detail.tmall.com/item.htm?id=527006619449&skuId=4611686545434007353&user_id=2780083151&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2677,"中星睿典2017陕西省教师职称计算机考试模块题库Windows xp注册码","19.00","1笔","//detail.tmall.com/item.htm?id=527286348045&skuId=4611686545713735949&user_id=2780083151&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2678,"总统2017湖南省会计从业资格考试题库无纸电算化实操软件视频","25.00","2笔","//detail.tmall.com/item.htm?id=527731612962&skuId=3140530429007&user_id=2634734841&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2679,"总统2017河南省会计从业资格考试题库新大纲无纸电算化实操软件","25.00","2笔","//detail.tmall.com/item.htm?id=530592858979&skuId=3160999410974&user_id=2634734841&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2680,"四川会计从业资格考试题库2017四川会计证视频课件电算化软件试题","20.00","1笔","//detail.tmall.com/item.htm?id=540822926244&skuId=3408206410169&user_id=2785901474&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2681,"环球网校2017年注册税务师考试培训课件视频网络课程教程题库税法","68.80","1笔","//detail.tmall.com/item.htm?id=545878822350&skuId=3460193083270&user_id=2519995978&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2682,"环球网校2017年监理工程师 题库软件 历年真题 章节练习 模拟考试","69.00","1笔","//detail.tmall.com/item.htm?id=547528870063&skuId=3316099396789&user_id=2519995978&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2683,"2017年咨询工程师课件/监理工程师考试题库咨询/监理师课件真押题","15.00","5笔","//detail.tmall.com/item.htm?id=526969949650&skuId=3135372807615&user_id=2614254318&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2684,"2017年初级中级经济师考试课件视频经济师课件课程题库软件送押题","30.00","3笔","//detail.tmall.com/item.htm?id=526429391599&skuId=3433058363844&user_id=2614254318&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2685,"环球网校2017年注册一级消防工程师课件视频注册消防工程师课件","352.00","7笔","//detail.tmall.com/item.htm?id=523786115576&skuId=3212952715380&user_id=2626599176&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2686,"环球网校2017年注册造价工程师课件辅导土建安装在线课程培训教程","150.00","1笔","//detail.tmall.com/item.htm?id=41132601385&skuId=3275174073327&user_id=2051544387&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2687,"环球网校2017年注册造价工程师造价师土建安装网课件视频教程培训","500.00","2笔","//detail.tmall.com/item.htm?id=543543917163&skuId=3435279706928&user_id=2051544387&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2688,"考试宝典2017宁夏 计算机职称考试题库模块Windows7中文操作系统","10.00","1笔","//detail.tmall.com/item.htm?id=528550910292&skuId=4611686546978298196&user_id=2629319858&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2689,"2017年山东省住院医师规范化培训考试宝典题库 肾脏内科学二阶段","168.00","0笔","//detail.tmall.com/item.htm?id=527833376504&skuId=4611686546260764408&user_id=2629319858&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2690,"考试宝典2017初中级经济师经济人员资格考试模拟练习辅导题库软件","98.00","8笔","//detail.tmall.com/item.htm?id=536078063881&skuId=3448987155505&user_id=723535182&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2691,"考试宝典2017金融证券基金销售期货银行从业经济人员资格题库软件","98.00","3笔","//detail.tmall.com/item.htm?id=535961599007&skuId=3284853749185&user_id=723535182&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2692,"2017年江苏省正副高考试医学高级职称疾病控制副主任考试宝典题库","198.00","0笔","//detail.tmall.com/item.htm?id=527517433031&skuId=3138930570660&user_id=2675500898&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2693,"许纯祯西方经济学第3版配套题库名校考研真题课后习题答案 正品","16.00","2笔","//detail.tmall.com/item.htm?id=520716304972&skuId=4611686539143692876&user_id=2433110470&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2694,"2017年北京大学621中国现当代文学考研视频教材讲义题库答案","80.00","1笔","//detail.tmall.com/item.htm?id=536426053278&skuId=4611686554853441182&user_id=2433110470&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2695,"2016年西藏自治区事业单位招聘考试<公共基础知识>题库[真题习题]","16.00","1笔","//detail.tmall.com/item.htm?id=540408235260&skuId=4611686558835623164&user_id=2759799970&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2696,"2016年5月翻译专业资格考试英语三级笔译实务题库[真题习题试题]","8.00","1笔","//detail.tmall.com/item.htm?id=530436777763&skuId=4611686548864165667&user_id=2759799970&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2697,"2018年北京外国语大学241二外英语题库历年考研真题模拟试题","16.00","4笔","//detail.tmall.com/item.htm?id=520926235352&skuId=4611686539353623256&user_id=2575049969&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2698,"[40]2017年一级注册结构工程师专业基础考试题库历年真题考前押题","24.00","1笔","//detail.tmall.com/item.htm?id=520911933222&skuId=4611686539339321126&user_id=2575049969&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2699,"2017年GMAT题库【历年真题＋章节题库＋模拟试题】","12.00","3笔","//detail.tmall.com/item.htm?id=533680265892&skuId=4611686552107653796&user_id=2766111746&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2700,"口腔颌面外科学中级主治医师考试题库2017人卫版中级职称练习题集","24.00","1笔","//detail.tmall.com/item.htm?id=540509493846&skuId=4611686558936881750&user_id=2627558009&cat_id=2&is_b=1&rn=0e0efe6d8c9a6e59d037d02f8aab7a53"
2701,"环球网校2017年监理工程师 题库软件 历年真题 章节练习 模拟考试","69.00","1笔","//detail.tmall.com/item.htm?id=547528870063&skuId=3316099396789&user_id=2519995978&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2702,"环球网校2017年注册安全工程师课件考试视频课程送题库职业资格","704.00","9笔","//detail.tmall.com/item.htm?id=540350362225&skuId=3240173097757&user_id=2519995978&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2703,"环球网校2017年注册一级消防工程师课件视频注册消防工程师课件","352.00","7笔","//detail.tmall.com/item.htm?id=523786115576&skuId=3212952715380&user_id=2626599176&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2704,"环球网校2017年注册造价工程师造价师土建安装网课件视频教程培训","500.00","2笔","//detail.tmall.com/item.htm?id=543543917163&skuId=3435279706928&user_id=2051544387&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2705,"环球网校2017年执业药师执业西药师执业中药视频课件网课教程培训","90.00","5笔","//detail.tmall.com/item.htm?id=40027672327&skuId=3445810063758&user_id=2121999736&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2706,"2017广西河南北京辽宁江苏浙江省住院医师规范化培训考试宝典题库","168.00","6笔","//detail.tmall.com/item.htm?id=527556625493&skuId=3139464396478&user_id=2629319858&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2707,"2017年贵州省神经内科住院医师规范化培训考试宝典题库仿真题库","168.00","1笔","//detail.tmall.com/item.htm?id=527638762731&skuId=4611686546066150635&user_id=2629319858&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2708,"2017会计从业资格考试宝典电算化实操财经法规无纸化题库押题软件","60.00","3笔","//detail.tmall.com/item.htm?id=527992722735&skuId=3448777842738&user_id=723535182&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2709,"考试宝典2017年主治医师 耳鼻咽喉科 卫生中级职称题库/模拟习题","388.00","5笔","//detail.tmall.com/item.htm?id=520117797923&skuId=3428293046155&user_id=2535824255&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2710,"2017年主治医师整形/普通/神经/泌尿/骨外科中级职称考试宝典题库","168.00","27笔","//detail.tmall.com/item.htm?id=520130230263&skuId=3134866437815&user_id=2535824255&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2711,"2017年注册公用设备工程师给水排水专业基础考试题库真题考前押题","24.00","1笔","//detail.tmall.com/item.htm?id=544618067847&skuId=4611686563045455751&user_id=2575049969&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2712,"[30]2017年内科主治医师内分泌学考试题库章节模拟试题无真题宝典","24.00","2笔","//detail.tmall.com/item.htm?id=520915510771&skuId=4611686539342898675&user_id=2575049969&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2713,"2017心血管内科正副高医学高级职称考试题库模拟习题软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545772548710&skuId=3295309101792&user_id=2138879901&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2714,"2017医技学临床医学检验技术士执业资格题库押题考试软件助考之星","98.00","0笔","//detail.tmall.com/item.htm?id=545935968132&skuId=4611686564363356036&user_id=2138879901&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2715,"口腔修复学中级职称考试题库2017主治医师历年真题模拟试卷军医版","24.00","3笔","//detail.tmall.com/item.htm?id=540153836413&skuId=4611686558581224317&user_id=2780083151&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2716,"泌尿外科学中级主治医师考试题库2017人卫版泌尿外科中级职称习题","24.00","3笔","//detail.tmall.com/item.htm?id=540496999783&skuId=4611686558924387687&user_id=2627558009&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2717,"病理学技术初级师题库 2017病理学技术(师)模拟试卷及解析军医版","24.00","1笔","//detail.tmall.com/item.htm?id=540540236646&skuId=4611686558967624550&user_id=2627558009&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2718,"2017同等学力申硕心理学学科综合水平考试题库历年真题模拟题详解","16.00","74笔","//detail.tmall.com/item.htm?id=44205134819&skuId=4611686062632522723&user_id=2433110470&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2719,"2018年厦门大学846电子线路（含模拟和数字）考研全套资料题库","80.00","1笔","//detail.tmall.com/item.htm?id=524481694608&skuId=4611686542909082512&user_id=2433110470&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2720,"2017全国计算机等级考试一级计算机基础及WPS Office应用题库模拟","24.00","8笔","//detail.tmall.com/item.htm?id=546290576763&skuId=4611686564717964667&user_id=2614254318&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2721,"2016年9月英语高级口译岗位资格证书考试题库[真题习题试题]","16.00","1笔","//detail.tmall.com/item.htm?id=540392229017&skuId=4611686558819616921&user_id=2759799970&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2722,"杨世铭<传热学>(第4版)配套题库[名校考研真题+章节题库+模拟试题","16.00","1笔","//detail.tmall.com/item.htm?id=540741730033&skuId=4611686559169117937&user_id=2759799970&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2723,"2017年广东省住院医师规范化培训 中医学规培结业考试题库宝典","98.00","1笔","//detail.tmall.com/item.htm?id=544702363298&skuId=3448875226681&user_id=2682103046&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2724,"美题考试软件2017年一级建造师考试题库软件一建/二建视频课件","20.00","5笔","//detail.tmall.com/item.htm?id=544434043571&skuId=3288669301116&user_id=2682103046&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2725,"2017年陕西省会计从业资格证考试题库软件电算化实操系统历年真题","30.00","0笔","//detail.tmall.com/item.htm?id=527434065541&skuId=4611686545861453445&user_id=2734839478&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2726,"山西省正副高 超声医学 副主任医师题库2017医学高级职称考试宝典","198.00","1笔","//detail.tmall.com/item.htm?id=524156968112&skuId=4611686542584356016&user_id=2619810788&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2727,"中星睿典江苏省2017年职称计算机考试模块Windows XP考试题库真题","19.00","2笔","//detail.tmall.com/item.htm?id=524656332126&skuId=4611686543083720030&user_id=2619810788&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2728,"2017年外科护理学中级考试 主管护师2017军医版 主管护师考试题库","168.00","1笔","//detail.tmall.com/item.htm?id=525039380850&skuId=4611686543466768754&user_id=2486565177&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2729,"2017年公卫执业医师考试宝典考试题库 历年真题卷 模拟试题与解析","98.00","1笔","//detail.tmall.com/item.htm?id=45201881445&skuId=4611686063629269349&user_id=2486565177&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2730,"广东省正副高卫生管理副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547871225244&skuId=4611686566298613148&user_id=1737765601&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2731,"广东省正副高变态反应副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547870917852&skuId=4611686566298305756&user_id=1737765601&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2732,"总统2017审计师/理财规划师考试软件历年真题库习题集押题","25.00","0笔","//detail.tmall.com/item.htm?id=525893167274&skuId=3132204303660&user_id=2634734841&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2733,"总统2017会河北省计从业资格证考试真题库软件无纸电算化实操课件","25.00","0笔","//detail.tmall.com/item.htm?id=531622334379&skuId=3170656865768&user_id=2634734841&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2734,"2017年会计从业资格证考试题库软件会计证课件会从视频电算化实操","28.00","3笔","//detail.tmall.com/item.htm?id=534865848737&skuId=3191833106135&user_id=2785901474&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2735,"2017年初级会计职称题库软件河南省会计从业资格考试课件视频课程","20.00","1笔","//detail.tmall.com/item.htm?id=544603635722&skuId=3445934678304&user_id=2785901474&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2736,"2017年证券投资顾问胜任能力考试教材题库软件 证券投资顾问业务","8.00","4笔","//detail.tmall.com/item.htm?id=527164093477&skuId=3186323310029&user_id=2614254318&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2737,"环球网校2017年执业药师中药师西药师考试培训视频课件课程送题库","99.00","10笔","//detail.tmall.com/item.htm?id=525698715796&skuId=3129594840596&user_id=2519995978&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2738,"嗨学网2017年一级注册消防工程师课件视频教程考试培训课程送题库","49.00","2笔","//detail.tmall.com/item.htm?id=524057750339&skuId=3296612552371&user_id=2519995978&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2739,"环球网校中级经济师2017年精品VIP签约通关套餐 刘艳霞 在线课程","147.00","11笔","//detail.tmall.com/item.htm?id=543731113365&skuId=3301585625786&user_id=1087584114&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2740,"环球网校2017年证券从业资格证视频课件课程精讲班超值特色通关班","40.00","0笔","//detail.tmall.com/item.htm?id=533222103221&skuId=3424001014130&user_id=2716836258&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2741,"环球网校2017年初级中级经济师课件视频经济师视频工商人力金融","300.00","5笔","//detail.tmall.com/item.htm?id=525659419394&skuId=3153456434541&user_id=2626599176&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2742,"环球网校2017年造价工程师课件视频/精讲班造价师课件培训课教程","29.00","80笔","//detail.tmall.com/item.htm?id=529790637360&skuId=3218253055167&user_id=2285074609&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2743,"考试宝典2017广东省计算机职称考试题库模块用友财务U8软件注册码","10.00","1笔","//detail.tmall.com/item.htm?id=528475212096&skuId=4611686546902600000&user_id=2629319858&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2744,"江苏省2017卫生高级职称考试宝典 护理学副高 副主任护师仿真题库","198.00","8笔","//detail.tmall.com/item.htm?id=527255498685&skuId=3304233936913&user_id=2629319858&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2745,"2017年主管护师(外科护理学)考试宝典题库外科护理学中级试题押题","298.00","6笔","//detail.tmall.com/item.htm?id=527032837057&skuId=3412380631158&user_id=2780083151&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2746,"考试宝典2017执业医师临床中医西医口腔公卫助理考前冲刺题库软件","98.00","5笔","//detail.tmall.com/item.htm?id=20481360381&skuId=3300267021352&user_id=723535182&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2747,"临床医学检验技术中级 医学检验中级2017考试宝典题库习题集试卷","388.00","3笔","//detail.tmall.com/item.htm?id=526120825397&skuId=3429133051500&user_id=2486565177&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
2748,"2017年二级注册结构工程师《专业考试》题库历年真题章节考前押题","24.00","0笔","//detail.tmall.com/item.htm?id=520935244912&skuId=4611686539362632816&user_id=2575049969&cat_id=2&is_b=1&rn=ea9097aa4ad6512b73568a25cd62c003"
